index,Area_of_Origin,Civilian_Casualties,Count_of_Persons_Rescued,Estimated_Number_Of_Persons_Displaced,Extent_Of_Fire,Fire_Alarm_System_Impact_on_Evacuation,Fire_Alarm_System_Operation,Fire_Alarm_System_Presence,Ignition_Source,Incident_Station_Area,Incident_Ward,Material_First_Ignited,Method_Of_Fire_Control,Possible_Cause,Property_Use,Smoke_Alarm_at_Fire_Origin_Alarm_Failure,Smoke_Alarm_at_Fire_Origin_Alarm_Type,Status_of_Fire_On_Arrival,Property_Use_Cat,Response_Time,DAY(Fire_Under_Control_Time),DAY(Last_TFS_Unit_Clear_Time),DAY(TFS_Alarm_Time),DAY(TFS_Arrival_Time),MONTH(Fire_Under_Control_Time),MONTH(Last_TFS_Unit_Clear_Time),MONTH(TFS_Alarm_Time),MONTH(TFS_Arrival_Time),WEEKDAY(Fire_Under_Control_Time),WEEKDAY(Last_TFS_Unit_Clear_Time),WEEKDAY(TFS_Alarm_Time),WEEKDAY(TFS_Arrival_Time),YEAR(Fire_Under_Control_Time),YEAR(Last_TFS_Unit_Clear_Time),YEAR(TFS_Alarm_Time),YEAR(TFS_Arrival_Time)
2986,62,0,0,2,9,3,3,1,2,426,14.0,24,2,22,165,4,4,2,0,4.916666666666667,16,16,16,16,2,2,2,2,2,2,2,2,2011,2011,2011,2011
2987,42,0,0,0,9,4,2,3,75,314,27.0,49,2,19,51,4,0,3,1,4.133333333333334,16,16,16,16,2,2,2,2,2,2,2,2,2011,2011,2011,2011
2988,27,0,0,2,0,3,0,0,81,223,35.0,45,2,6,170,6,1,2,1,6.95,16,16,16,16,2,2,2,2,2,2,2,2,2011,2011,2011,2011
2989,11,0,0,0,1,4,2,0,69,332,20.0,10,2,13,150,4,3,5,1,4.0,17,17,17,17,2,2,2,2,3,3,3,3,2011,2011,2011,2011
2990,62,0,0,1,1,6,2,3,65,312,20.0,24,2,10,165,4,1,2,0,4.4,17,17,17,17,2,2,2,2,3,3,3,3,2011,2011,2011,2011
2991,62,0,0,0,1,4,3,1,75,244,39.0,24,2,19,34,4,3,3,0,3.9833333333333334,17,17,17,17,2,2,2,2,3,3,3,3,2011,2011,2011,2011
2992,62,0,0,6,8,3,3,1,52,423,17.0,36,2,2,4,4,1,5,0,6.166666666666667,18,18,18,18,2,2,2,2,4,4,4,4,2011,2011,2011,2011
4044,11,0,0,0,0,4,0,0,61,141,8.0,31,1,7,150,7,2,1,1,4.766666666666667,18,18,18,18,2,2,2,2,4,4,4,4,2011,2011,2011,2011
7754,62,1,0,2,8,0,1,0,75,322,29.0,24,2,19,125,4,1,3,0,3.466666666666667,18,18,18,18,2,2,2,2,4,4,4,4,2011,2011,2011,2011
7697,57,0,0,60,8,0,1,0,64,343,21.0,32,2,2,125,4,2,7,0,6.483333333333333,19,19,18,18,2,2,2,2,5,5,4,4,2011,2011,2011,2011
9437,52,0,0,0,0,0,1,0,13,411,7.0,37,1,10,91,4,3,1,1,6.516666666666667,19,19,19,19,2,2,2,2,5,5,5,5,2011,2011,2011,2011
7755,66,0,0,0,1,0,1,0,65,242,41.0,45,1,6,125,4,2,1,0,5.383333333333334,20,20,20,20,2,2,2,2,6,6,6,6,2011,2011,2011,2011
7762,62,1,0,2,9,5,1,0,2,115,34.0,52,2,9,125,4,1,3,0,5.15,20,20,20,20,2,2,2,2,6,6,6,6,2011,2011,2011,2011
4718,61,0,0,0,0,6,0,0,50,145,9.0,45,3,20,204,7,4,1,1,6.516666666666667,20,20,20,20,2,2,2,2,6,6,6,6,2011,2011,2011,2011
2667,40,0,0,0,0,6,3,2,49,145,9.0,14,3,10,204,7,4,1,1,8.083333333333334,20,20,20,20,2,2,2,2,6,6,6,6,2011,2011,2011,2011
2993,66,0,0,1,0,4,0,0,75,314,27.0,49,2,6,125,4,1,2,0,4.583333333333333,21,21,21,21,2,2,2,2,0,0,0,0,2011,2011,2011,2011
2668,11,0,0,0,0,3,3,1,57,443,4.0,23,3,5,34,6,0,1,0,4.45,21,21,21,21,2,2,2,2,0,0,0,0,2011,2011,2011,2011
2948,45,0,0,0,0,3,3,2,49,121,23.0,4,2,20,34,8,3,3,0,5.183333333333334,21,21,21,21,2,2,2,2,0,0,0,0,2011,2011,2011,2011
7763,5,0,0,4,8,3,3,1,25,324,30.0,22,2,3,5,4,0,3,0,4.35,21,21,21,21,2,2,2,2,0,0,0,0,2011,2011,2011,2011
2994,26,0,0,4,1,0,1,0,3,311,22.0,40,4,13,34,4,1,1,0,7.333333333333333,22,22,22,22,2,2,2,2,1,1,1,1,2011,2011,2011,2011
9482,5,0,0,0,0,0,1,0,69,344,19.0,11,2,13,34,4,0,3,0,3.1666666666666665,22,22,22,22,2,2,2,2,1,1,1,1,2011,2011,2011,2011
2995,62,0,0,1,0,0,2,0,65,345,19.0,24,3,5,125,5,3,1,0,6.85,23,23,23,23,2,2,2,2,2,2,2,2,2011,2011,2011,2011
2996,31,1,0,1,1,5,1,0,69,142,8.0,12,3,5,125,4,1,1,0,4.55,23,23,23,23,2,2,2,2,2,2,2,2,2011,2011,2011,2011
2997,25,0,0,0,1,4,3,2,65,133,12.0,45,2,6,34,8,1,5,0,5.166666666666667,23,23,23,23,2,2,2,2,2,2,2,2,2011,2011,2011,2011
4045,34,0,0,0,0,3,1,0,75,443,2.0,14,3,2,125,4,3,1,0,5.8,24,24,24,24,2,2,2,2,3,3,3,3,2011,2011,2011,2011
4046,11,0,0,0,0,4,2,3,48,432,5.0,31,3,10,51,6,4,1,1,4.916666666666667,24,24,24,24,2,2,2,2,3,3,3,3,2011,2011,2011,2011
4719,11,0,0,0,0,3,3,1,69,232,37.0,10,3,17,34,4,0,1,0,5.5,24,24,24,24,2,2,2,2,3,3,3,3,2011,2011,2011,2011
2998,6,0,0,0,1,4,0,0,75,413,1.0,23,3,19,125,7,1,1,0,2.7,25,25,25,25,2,2,2,2,4,4,4,4,2011,2011,2011,2011
4720,11,0,0,6,0,4,3,2,57,426,14.0,41,2,10,34,7,0,2,0,4.966666666666667,25,25,25,25,2,2,2,2,4,4,4,4,2011,2011,2011,2011
2999,22,0,0,0,1,3,3,1,5,345,18.0,22,2,10,1,5,3,2,1,3.4833333333333334,25,25,25,25,2,2,2,2,4,4,4,4,2011,2011,2011,2011
4721,11,0,0,0,1,4,3,1,60,224,31.0,7,3,17,4,4,1,1,0,5.033333333333333,26,26,26,26,2,2,2,2,5,5,5,5,2011,2011,2011,2011
9483,66,0,0,0,1,6,1,0,75,443,4.0,45,1,19,125,5,4,1,0,5.816666666666666,26,26,26,26,2,2,2,2,5,5,5,5,2011,2011,2011,2011
2890,27,0,0,0,0,6,1,0,75,325,28.0,5,4,19,125,4,1,1,0,5.3,26,26,26,26,2,2,2,2,5,5,5,5,2011,2011,2011,2011
9484,30,0,0,0,0,4,0,0,11,225,36.0,9,3,20,151,10,2,1,1,4.85,26,26,26,26,2,2,2,2,5,5,5,5,2011,2011,2011,2011
71,31,1,2,997,9,4,3,1,75,442,11.0,50,2,5,125,6,0,4,0,5.5,27,27,26,26,2,2,2,2,6,6,5,5,2011,2011,2011,2011
9485,19,0,0,0,0,2,3,2,47,314,20.0,14,3,2,144,4,2,1,1,6.033333333333333,27,27,27,27,2,2,2,2,6,6,6,6,2011,2011,2011,2011
7764,25,0,0,1,8,3,3,1,75,135,22.0,51,2,19,34,6,4,5,0,5.733333333333333,27,27,27,27,2,2,2,2,6,6,6,6,2011,2011,2011,2011
3000,11,0,0,5,1,3,3,1,60,411,7.0,7,2,19,165,0,0,4,0,4.683333333333334,27,27,27,27,2,2,2,2,6,6,6,6,2011,2011,2011,2011
152,72,0,1,0,0,5,1,0,65,223,36.0,45,0,6,1,4,1,3,1,4.583333333333333,28,28,27,27,2,2,2,2,0,0,6,6,2011,2011,2011,2011
3001,27,0,0,0,0,0,1,0,40,245,40.0,32,3,19,125,4,2,1,0,4.233333333333333,28,28,28,28,2,2,2,2,0,0,0,0,2011,2011,2011,2011
3002,31,0,0,0,0,0,1,0,25,422,11.0,22,2,1,34,4,0,3,0,5.35,28,28,28,28,2,2,2,2,0,0,0,0,2011,2011,2011,2011
9486,72,0,0,0,1,3,1,0,75,445,3.0,45,2,19,125,4,2,2,0,5.283333333333333,28,28,28,28,2,2,2,2,0,0,0,0,2011,2011,2011,2011
3003,62,0,0,0,0,0,1,0,75,426,14.0,31,0,20,1,4,1,1,1,3.433333333333333,28,28,28,28,2,2,2,2,0,0,0,0,2011,2011,2011,2011
7765,62,0,0,7,8,0,1,0,2,441,4.0,4,2,9,125,4,3,5,0,4.033333333333333,28,1,28,28,2,3,2,2,0,1,0,0,2011,2011,2011,2011
3004,11,0,0,0,0,3,3,1,12,415,2.0,21,3,2,152,4,1,1,1,9.0,28,28,28,28,2,2,2,2,0,0,0,0,2011,2011,2011,2011
9487,48,0,0,0,0,4,1,0,76,445,5.0,14,2,2,125,4,2,2,0,6.8,1,1,1,1,3,3,3,3,1,1,1,1,2011,2011,2011,2011
4722,32,0,0,0,1,4,0,0,75,426,14.0,31,3,6,123,5,3,1,0,4.15,1,1,1,1,3,3,3,3,1,1,1,1,2011,2011,2011,2011
4723,18,0,0,0,0,4,0,0,50,143,10.0,53,4,1,204,4,3,1,1,4.95,1,1,1,1,3,3,3,3,1,1,1,1,2011,2011,2011,2011
9488,25,0,0,0,0,2,1,0,75,443,4.0,45,2,5,125,4,4,2,0,5.616666666666666,1,1,1,1,3,3,3,3,1,1,1,1,2011,2011,2011,2011
3005,66,0,0,0,0,3,3,1,65,311,22.0,45,2,9,125,5,3,3,0,5.716666666666667,1,1,1,1,3,3,3,3,1,1,1,1,2011,2011,2011,2011
7772,67,0,0,0,0,0,1,0,75,112,10.0,24,2,6,125,4,2,0,0,4.45,2,2,2,2,3,3,3,3,2,2,2,2,2011,2011,2011,2011
7773,6,0,0,6,5,4,0,0,12,325,28.0,36,2,2,5,6,3,3,0,3.8333333333333335,2,2,2,2,3,3,3,3,2,2,2,2,2011,2011,2011,2011
4724,11,0,0,0,0,3,3,1,69,442,2.0,10,3,5,34,5,0,1,0,5.133333333333334,2,2,2,2,3,3,3,3,2,2,2,2,2011,2011,2011,2011
4725,59,0,0,0,0,6,3,0,75,341,15.0,46,2,10,132,6,1,5,1,5.1,3,3,3,3,3,3,3,3,3,3,3,3,2011,2011,2011,2011
4726,11,0,0,0,0,6,1,0,69,445,5.0,41,3,17,1,4,4,1,1,5.816666666666666,3,3,3,3,3,3,3,3,3,3,3,3,2011,2011,2011,2011
7774,11,0,0,1,1,4,0,0,65,325,28.0,45,3,6,152,6,1,1,1,2.25,3,3,3,3,3,3,3,3,3,3,3,3,2011,2011,2011,2011
9489,46,0,0,0,7,3,3,2,54,421,11.0,53,2,17,34,4,3,5,0,5.233333333333333,3,3,3,3,3,3,3,3,3,3,3,3,2011,2011,2011,2011
3006,36,0,0,0,3,3,3,2,2,421,11.0,49,2,17,44,4,3,6,1,5.3,3,4,3,3,3,3,3,3,3,4,3,3,2011,2011,2011,2011
9490,66,0,0,0,1,5,1,0,46,333,28.0,45,1,6,125,4,2,1,0,5.283333333333333,4,4,4,4,3,3,3,3,4,4,4,4,2011,2011,2011,2011
4727,62,0,0,0,0,4,2,0,72,413,1.0,14,4,2,4,7,1,1,0,5.05,4,4,4,4,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3007,19,0,0,0,1,3,0,1,50,332,28.0,7,2,1,52,4,3,2,1,5.166666666666667,4,4,4,4,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3044,66,0,0,0,0,3,3,2,75,113,24.0,45,2,6,215,4,3,5,1,5.933333333333334,4,4,4,4,3,3,3,3,4,4,4,4,2011,2011,2011,2011
9491,72,0,0,0,0,0,1,0,75,141,8.0,45,3,19,158,4,3,1,1,8.483333333333333,4,4,4,4,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3008,51,0,0,0,0,4,0,0,65,411,7.0,50,3,20,1,6,4,1,1,5.583333333333333,4,4,4,4,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3013,11,1,0,5,1,5,2,0,69,343,21.0,10,3,17,125,5,1,1,0,4.816666666666666,5,5,5,5,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3050,11,0,0,0,1,3,3,2,69,223,36.0,45,4,10,34,4,0,1,0,11.866666666666667,5,5,5,5,3,3,3,3,5,5,5,5,2011,2011,2011,2011
4449,11,0,0,0,0,3,3,1,69,222,37.0,10,2,9,34,0,0,2,0,6.2,5,5,5,5,3,3,3,3,5,5,5,5,2011,2011,2011,2011
7775,62,0,0,2,10,3,3,1,65,344,20.0,19,2,6,34,4,3,3,0,5.033333333333333,5,5,5,5,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3014,51,0,0,0,1,2,0,0,67,426,14.0,15,2,1,125,6,0,2,0,8.35,5,5,5,5,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3051,44,0,0,0,0,4,2,0,10,344,19.0,41,3,2,9,4,1,1,1,7.866666666666666,5,6,5,5,3,3,3,3,5,6,5,5,2011,2011,2011,2011
7776,66,0,0,0,0,0,1,0,75,225,36.0,45,2,6,125,4,2,2,0,4.85,6,6,6,6,3,3,3,3,6,6,6,6,2011,2011,2011,2011
3015,67,0,0,0,0,0,1,0,75,333,30.0,45,2,6,109,4,1,0,1,5.566666666666666,6,6,6,6,3,3,3,3,6,6,6,6,2011,2011,2011,2011
3016,5,0,0,0,0,4,3,2,81,342,17.0,11,2,13,34,7,0,5,0,4.966666666666667,6,6,6,6,3,3,3,3,6,6,6,6,2011,2011,2011,2011
3017,11,0,0,0,10,3,3,1,75,122,25.0,22,2,19,34,5,3,3,0,5.033333333333333,6,7,6,6,3,3,3,3,6,0,6,6,2011,2011,2011,2011
3018,2,0,0,2,1,3,3,2,29,224,31.0,47,2,1,34,7,0,1,0,4.283333333333333,6,6,6,6,3,3,3,3,6,6,6,6,2011,2011,2011,2011
7783,51,0,0,1,8,6,0,0,32,426,14.0,31,2,6,123,6,1,5,0,5.333333333333333,6,7,6,6,3,3,3,3,6,0,6,6,2011,2011,2011,2011
7784,62,0,0,5,9,3,3,1,75,413,1.0,49,2,20,34,5,3,4,0,4.666666666666667,6,7,6,6,3,3,3,3,6,0,6,6,2011,2011,2011,2011
3019,27,0,0,1,0,0,1,0,75,141,8.0,49,4,19,158,4,2,1,1,7.516666666666667,7,7,7,7,3,3,3,3,0,0,0,0,2011,2011,2011,2011
3020,30,0,0,0,0,0,1,0,11,434,6.0,23,2,13,5,4,4,3,0,5.55,8,8,8,8,3,3,3,3,1,1,1,1,2011,2011,2011,2011
7785,57,0,0,0,2,0,1,0,1,227,32.0,15,2,10,165,4,1,5,0,2.2666666666666666,8,8,8,8,3,3,3,3,1,1,1,1,2011,2011,2011,2011
3021,51,0,0,2,1,3,3,1,75,435,6.0,49,2,19,165,7,0,5,0,5.166666666666667,8,8,8,8,3,3,3,3,1,1,1,1,2011,2011,2011,2011
4043,66,0,0,0,0,6,1,0,65,114,23.0,45,1,6,125,4,2,1,0,5.516666666666667,9,9,9,9,3,3,3,3,2,2,2,2,2011,2011,2011,2011
3022,26,0,0,5,1,4,3,2,3,343,17.0,26,2,10,4,0,0,5,0,5.116666666666666,9,9,9,9,3,3,3,3,2,2,2,2,2011,2011,2011,2011
4778,11,0,0,0,1,0,1,0,69,234,43.0,10,3,17,4,4,1,1,0,5.75,10,10,9,10,3,3,3,3,3,3,2,3,2011,2011,2011,2011
153,62,0,1,10,0,4,1,0,65,315,19.0,45,2,19,152,9,3,2,1,4.95,10,10,10,10,3,3,3,3,3,3,3,3,2011,2011,2011,2011
3370,11,0,0,0,1,6,1,0,69,233,34.0,10,3,17,165,4,0,1,0,4.95,10,10,10,10,3,3,3,3,3,3,3,3,2011,2011,2011,2011
3028,11,0,0,0,0,2,2,0,69,341,15.0,10,3,17,125,4,0,1,0,4.4,10,10,10,10,3,3,3,3,3,3,3,3,2011,2011,2011,2011
7698,11,0,0,15,8,6,2,3,69,325,27.0,10,2,17,152,4,4,3,1,5.333333333333333,11,11,11,11,3,3,3,3,4,4,4,4,2011,2011,2011,2011
2949,50,0,0,0,0,0,1,0,30,114,23.0,31,4,2,65,4,2,2,1,4.316666666666666,11,11,11,11,3,3,3,3,4,4,4,4,2011,2011,2011,2011
4255,62,0,0,0,0,3,3,1,2,122,25.0,46,3,5,34,4,0,1,0,5.283333333333333,11,11,11,11,3,3,3,3,4,4,4,4,2011,2011,2011,2011
9492,62,0,0,1,1,0,1,0,65,442,11.0,24,2,5,125,3,0,2,0,5.35,11,11,11,11,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3052,67,0,0,0,0,3,3,2,75,125,25.0,45,2,19,156,4,3,3,1,7.366666666666666,12,12,12,12,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3046,62,0,0,30,0,0,1,0,65,325,27.0,24,1,5,59,4,4,1,1,6.733333333333333,12,12,12,12,3,3,3,3,5,5,5,5,2011,2011,2011,2011
4047,11,0,0,0,0,4,1,0,69,232,37.0,10,3,17,125,4,2,1,0,4.066666666666666,12,12,12,12,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3047,11,0,0,0,1,0,1,0,14,426,18.0,10,2,13,129,4,3,3,1,3.966666666666667,12,12,12,12,3,3,3,3,5,5,5,5,2011,2011,2011,2011
9493,30,0,0,0,0,0,1,2,11,321,26.0,18,2,13,34,4,0,7,0,2.35,13,13,13,13,3,3,3,3,6,6,6,6,2011,2011,2011,2011
9494,11,0,0,50,0,5,1,0,69,334,20.0,14,2,2,125,4,1,2,0,3.8333333333333335,13,13,13,13,3,3,3,3,6,6,6,6,2011,2011,2011,2011
4085,42,0,0,0,1,4,1,0,75,412,2.0,25,3,20,125,4,2,1,0,6.0,14,14,14,14,3,3,3,3,0,0,0,0,2011,2011,2011,2011
3048,46,0,0,0,1,3,3,1,61,315,20.0,14,2,2,149,4,1,2,1,4.75,14,14,14,14,3,3,3,3,0,0,0,0,2011,2011,2011,2011
3049,16,0,0,0,0,4,0,0,1,332,20.0,16,2,5,150,7,1,3,1,7.133333333333334,14,14,14,14,3,3,3,3,0,0,0,0,2011,2011,2011,2011
3947,11,0,0,0,1,0,1,0,69,213,42.0,10,0,17,4,4,2,1,0,4.616666666666666,14,14,14,14,3,3,3,3,0,0,0,0,2011,2011,2011,2011
3053,11,0,0,1,1,0,2,0,69,115,33.0,7,2,17,125,4,0,2,0,5.066666666666666,14,14,14,14,3,3,3,3,0,0,0,0,2011,2011,2011,2011
9481,11,0,0,50,1,0,1,0,69,314,20.0,40,3,5,144,4,2,1,1,4.183333333333334,15,15,15,15,3,3,3,3,1,1,1,1,2011,2011,2011,2011
3054,15,0,0,0,1,3,1,0,10,231,38.0,12,2,2,149,7,1,5,1,5.333333333333333,15,15,15,15,3,3,3,3,1,1,1,1,2011,2011,2011,2011
4779,57,0,0,0,0,6,2,3,75,211,42.0,21,2,20,132,5,4,2,1,4.55,16,16,16,16,3,3,3,3,2,2,2,2,2011,2011,2011,2011
3055,16,0,0,0,0,4,2,3,55,245,40.0,41,3,13,104,8,3,1,1,4.716666666666667,16,16,16,16,3,3,3,3,2,2,2,2,2011,2011,2011,2011
7786,21,0,0,0,0,2,1,0,76,232,37.0,14,2,2,125,4,2,3,0,4.583333333333333,16,16,16,16,3,3,3,3,2,2,2,2,2011,2011,2011,2011
4780,11,0,0,3,0,2,3,1,69,213,42.0,7,2,17,34,3,4,3,0,5.316666666666666,16,16,16,16,3,3,3,3,2,2,2,2,2011,2011,2011,2011
3093,11,0,0,0,0,3,3,2,57,114,23.0,10,3,2,34,4,0,1,0,8.0,16,16,16,16,3,3,3,3,2,2,2,2,2011,2011,2011,2011
3056,25,0,0,0,0,0,1,0,76,445,5.0,14,2,2,125,4,2,2,0,5.7,16,16,16,16,3,3,3,3,2,2,2,2,2011,2011,2011,2011
3057,25,0,0,0,0,3,3,2,77,243,41.0,53,2,7,48,4,3,3,1,3.8666666666666667,17,17,17,17,3,3,3,3,3,3,3,3,2011,2011,2011,2011
3058,34,0,0,0,0,2,1,0,64,244,40.0,14,4,2,77,4,1,5,1,4.7,17,17,17,17,3,3,3,3,3,3,3,3,2011,2011,2011,2011
3059,53,0,0,0,9,3,1,0,75,426,14.0,49,2,19,47,4,4,3,1,4.35,17,17,17,17,3,3,3,3,3,3,3,3,2011,2011,2011,2011
4781,11,0,0,1,0,2,1,0,57,435,6.0,40,4,10,34,4,0,1,0,4.416666666666667,17,17,17,17,3,3,3,3,3,3,3,3,2011,2011,2011,2011
3060,2,0,0,997,1,3,3,3,46,411,7.0,21,2,10,165,2,4,2,0,6.2,17,18,17,17,3,3,3,3,3,4,3,3,2011,2011,2011,2011
7787,16,0,0,0,6,5,1,0,55,433,5.0,10,2,19,100,4,4,2,1,5.716666666666667,17,18,17,17,3,3,3,3,3,4,3,3,2011,2011,2011,2011
3061,62,0,0,0,1,5,1,0,75,311,22.0,45,2,9,125,4,1,2,0,5.383333333333334,17,17,17,17,3,3,3,3,3,3,3,3,2011,2011,2011,2011
3062,11,0,0,2,1,5,1,0,69,146,7.0,49,3,17,125,10,0,1,0,4.45,18,18,18,18,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3063,11,0,0,0,0,3,3,1,69,323,29.0,31,2,13,149,4,3,3,1,3.1,18,18,18,18,3,3,3,3,4,4,4,4,2011,2011,2011,2011
9495,11,0,0,0,1,2,1,0,57,141,8.0,10,3,10,125,4,2,1,0,4.65,18,18,18,18,3,3,3,3,4,4,4,4,2011,2011,2011,2011
7788,18,0,0,0,0,6,3,2,73,441,2.0,33,2,20,63,4,3,7,1,6.2,18,21,18,18,3,3,3,3,4,0,4,4,2011,2011,2011,2011
3064,66,0,0,0,1,5,1,0,65,314,27.0,49,1,6,125,4,2,2,0,3.0166666666666666,18,18,18,18,3,3,3,3,4,4,4,4,2011,2011,2011,2011
7795,56,0,0,7,0,3,3,2,69,232,37.0,10,2,13,150,4,3,3,1,5.766666666666667,19,19,19,19,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3065,48,0,0,0,1,5,1,0,75,134,22.0,45,2,19,125,4,3,3,0,3.85,19,19,19,19,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3066,22,0,0,0,2,4,2,0,54,344,20.0,45,2,6,167,4,1,3,1,4.35,20,20,20,20,3,3,3,3,6,6,6,6,2011,2011,2011,2011
3067,62,0,0,0,0,5,1,0,65,315,20.0,24,3,5,152,3,0,1,1,2.816666666666667,20,20,20,20,3,3,3,3,6,6,6,6,2011,2011,2011,2011
3068,44,0,0,0,0,2,2,3,75,443,4.0,41,2,19,168,4,4,5,1,6.183333333333334,20,20,20,20,3,3,3,3,6,6,6,6,2011,2011,2011,2011
3069,62,0,0,0,0,2,1,0,65,324,30.0,4,1,20,4,4,2,1,0,3.9833333333333334,20,21,20,20,3,3,3,3,6,0,6,6,2011,2011,2011,2011
9505,34,0,0,0,0,0,1,0,9,314,27.0,14,3,1,144,4,2,1,1,5.7,21,21,21,21,3,3,3,3,0,0,0,0,2011,2011,2011,2011
3070,5,0,0,0,1,3,2,3,25,443,4.0,11,2,13,34,4,4,3,0,4.55,21,21,21,21,3,3,3,3,0,0,0,0,2011,2011,2011,2011
3029,11,0,0,0,1,4,2,0,69,322,26.0,10,3,17,125,4,0,1,0,4.8,21,21,21,21,3,3,3,3,0,0,0,0,2011,2011,2011,2011
3071,66,0,0,0,0,6,1,0,65,314,27.0,45,2,6,125,4,2,2,0,4.1,22,22,22,22,3,3,3,3,1,1,1,1,2011,2011,2011,2011
3072,11,0,0,4,1,4,1,0,69,133,12.0,10,3,17,125,4,2,1,0,6.916666666666667,22,22,22,22,3,3,3,3,1,1,1,1,2011,2011,2011,2011
4783,11,0,0,0,0,6,2,3,69,314,27.0,49,3,13,150,4,3,1,1,1.7,23,23,23,23,3,3,3,3,2,2,2,2,2011,2011,2011,2011
2712,25,0,0,0,1,3,3,1,75,431,5.0,45,2,19,34,4,4,3,0,3.8,23,23,23,23,3,3,3,3,2,2,2,2,2011,2011,2011,2011
3073,11,0,0,0,1,0,1,0,69,135,16.0,10,2,13,1,4,0,2,1,4.033333333333333,23,23,23,23,3,3,3,3,2,2,2,2,2011,2011,2011,2011
9506,30,0,0,0,0,0,1,0,11,313,28.0,23,3,13,125,4,1,1,0,3.9166666666666665,23,23,23,23,3,3,3,3,2,2,2,2,2011,2011,2011,2011
3074,11,0,0,0,1,0,1,0,69,232,37.0,10,2,17,125,0,0,2,0,5.55,24,24,24,24,3,3,3,3,3,3,3,3,2011,2011,2011,2011
9509,11,0,0,0,0,0,1,0,69,332,27.0,22,3,17,125,8,2,1,0,5.3,24,24,24,24,3,3,3,3,3,3,3,3,2011,2011,2011,2011
9552,66,0,0,0,0,2,1,0,65,443,4.0,5,1,6,125,4,1,1,0,5.5,24,24,24,24,3,3,3,3,3,3,3,3,2011,2011,2011,2011
4087,11,0,0,0,1,5,1,0,69,134,22.0,10,3,10,125,4,1,1,0,6.416666666666667,24,24,24,24,3,3,3,3,3,3,3,3,2011,2011,2011,2011
3075,11,0,0,0,1,3,3,1,69,232,37.0,10,2,5,165,3,0,2,0,4.383333333333334,25,25,25,25,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3076,18,0,0,0,0,3,3,1,15,223,36.0,14,4,1,34,10,4,1,0,9.033333333333333,25,25,25,25,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3077,11,0,0,0,0,4,3,1,69,343,17.0,10,3,17,123,4,4,1,0,4.45,25,25,25,25,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3078,11,0,0,15,1,0,1,0,69,133,12.0,7,3,17,122,4,1,1,1,4.783333333333333,25,25,25,25,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3083,5,0,0,0,0,4,1,0,25,313,30.0,11,0,13,150,4,1,1,1,5.183333333333334,25,25,25,25,3,3,3,3,4,4,4,4,2011,2011,2011,2011
7796,57,0,0,0,2,6,2,0,1,315,19.0,47,2,10,32,6,4,2,1,4.366666666666666,25,25,25,25,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3084,57,0,0,6,2,4,3,2,23,425,13.0,47,2,2,34,0,0,5,0,5.833333333333333,25,25,25,25,3,3,3,3,4,4,4,4,2011,2011,2011,2011
3085,30,0,0,0,0,4,0,0,11,433,6.0,14,3,2,125,4,1,1,0,6.216666666666667,26,26,26,26,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3086,62,0,0,1,1,6,1,0,49,323,30.0,34,2,22,125,4,4,3,0,4.016666666666667,26,26,26,26,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3030,5,0,0,0,0,4,3,2,81,132,15.0,11,2,13,34,7,0,2,0,5.066666666666666,26,26,26,26,3,3,3,3,5,5,5,5,2011,2011,2011,2011
3087,11,0,0,0,1,3,3,3,69,143,10.0,10,2,17,165,1,0,2,0,4.333333333333333,27,27,27,27,3,3,3,3,6,6,6,6,2011,2011,2011,2011
7797,11,1,0,4,9,4,3,1,67,215,44.0,50,2,17,34,5,3,3,0,5.25,27,27,27,27,3,3,3,3,6,6,6,6,2011,2011,2011,2011
3088,11,0,0,0,0,2,1,0,14,341,15.0,33,1,1,149,7,2,1,1,5.9,27,27,27,27,3,3,3,3,6,6,6,6,2011,2011,2011,2011
3089,62,1,0,0,0,5,1,0,65,325,27.0,52,3,5,59,4,1,1,1,5.0,28,28,28,28,3,3,3,3,0,0,0,0,2011,2011,2011,2011
7798,11,0,0,6,1,3,3,1,69,232,38.0,10,2,22,34,4,0,3,0,4.433333333333334,28,28,28,28,3,3,3,3,0,0,0,0,2011,2011,2011,2011
